,latitude,longitude,State,region,sub-region,country,month,year,max_temp_avg,min_temp_avg,daylight_hr_avg,rain_avg,snowfall_avg,2016-2020 (millions)
413,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,6,2020,80.46792,60.878918,12.198345,0.10005855,0.10955854,0
414,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,7,2020,85.53074,66.678604,12.198345,0.10005855,0.10955854,0
415,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,8,2020,83.68024,65.03401,12.198345,0.10005855,0.10955854,0
416,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,9,2020,76.037384,57.46468,12.198345,0.10005855,0.10955854,0
417,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,10,2020,64.476654,47.113594,12.198345,0.10005855,0.10955854,0
418,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,11,2020,56.240623,39.49886,12.198345,0.10005855,0.10955854,0
419,41.581722259521484,-72.72726440429688,Connecticut,Northeast,New England,US,12,2020,44.279423,29.150827,12.198345,0.10005855,0.10955854,0
420,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,1,2016,39.274536,24.255241,12.19835,0.08649079,0.09363523,2
421,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,2,2016,45.903133,29.12705,12.19835,0.08649079,0.09363523,2
422,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,3,2016,56.460552,38.427082,12.19835,0.08649079,0.09363523,2
423,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,4,2016,62.170242,43.301945,12.19835,0.08649079,0.09363523,2
424,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,5,2016,69.73598,51.51915,12.19835,0.08649079,0.09363523,2
425,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,6,2016,81.57324,62.33277,12.19835,0.08649079,0.09363523,2
426,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,7,2016,84.93402,66.87448,12.19835,0.08649079,0.09363523,2
427,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,8,2016,83.35387,66.44628,12.19835,0.08649079,0.09363523,2
428,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,9,2016,77.273186,60.41224,12.19835,0.08649079,0.09363523,2
429,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,10,2016,67.37902,50.68877,12.19835,0.08649079,0.09363523,2
430,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,11,2016,56.796062,40.87989,12.19835,0.08649079,0.09363523,2
431,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,12,2016,41.26404,27.313189,12.19835,0.08649079,0.09363523,2
432,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,1,2017,41.90498,28.098434,12.206029,0.09639927,0.12617797,2
433,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,2,2017,49.888683,32.741917,12.206029,0.09639927,0.12617797,2
434,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,3,2017,52.841038,34.781094,12.206029,0.09639927,0.12617797,2
435,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,4,2017,64.13421,45.215446,12.206029,0.09639927,0.12617797,2
436,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,5,2017,69.75774,51.04952,12.206029,0.09639927,0.12617797,2
437,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,6,2017,79.35568,60.654152,12.206029,0.09639927,0.12617797,2
438,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,7,2017,83.95581,65.75623,12.206029,0.09639927,0.12617797,2
439,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,8,2017,80.32645,63.017067,12.206029,0.09639927,0.12617797,2
440,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,9,2017,76.14651,58.461975,12.206029,0.09639927,0.12617797,2
441,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,10,2017,66.55485,49.371624,12.206029,0.09639927,0.12617797,2
442,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,11,2017,53.514507,37.586212,12.206029,0.09639927,0.12617797,2
443,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,12,2017,42.017296,27.360903,12.206029,0.09639927,0.12617797,2
444,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,1,2018,40.195778,23.562857,12.206028,0.115577355,0.13716163,2
445,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,2,2018,46.72872,29.193977,12.206028,0.115577355,0.13716163,2
446,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,3,2018,49.48081,32.33441,12.206028,0.115577355,0.13716163,2
447,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,4,2018,58.484093,38.418507,12.206028,0.115577355,0.13716163,2
448,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,5,2018,75.25075,55.555325,12.206028,0.115577355,0.13716163,2
449,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,6,2018,80.67021,61.7048,12.206028,0.115577355,0.13716163,2
450,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,7,2018,84.311775,65.721565,12.206028,0.115577355,0.13716163,2
451,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,8,2018,82.67504,65.13591,12.206028,0.115577355,0.13716163,2
452,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,9,2018,76.80097,60.421917,12.206028,0.115577355,0.13716163,2
453,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,10,2018,62.845207,47.35394,12.206028,0.115577355,0.13716163,2
454,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,11,2018,48.028564,33.698154,12.206028,0.115577355,0.13716163,2
455,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,12,2018,43.19066,29.248796,12.206028,0.115577355,0.13716163,2
456,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,1,2019,39.73206,24.050486,12.206122,0.10337844,0.13377577,2
457,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,2,2019,41.84358,25.524523,12.206122,0.10337844,0.13377577,2
458,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,3,2019,48.798893,30.879896,12.206122,0.10337844,0.13377577,2
459,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,4,2019,62.269325,43.275093,12.206122,0.10337844,0.13377577,2
460,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,5,2019,69.7147,51.565434,12.206122,0.10337844,0.13377577,2
461,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,6,2019,78.176506,59.66433,12.206122,0.10337844,0.13377577,2
462,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,7,2019,84.53965,65.99333,12.206122,0.10337844,0.13377577,2
463,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,8,2019,82.84969,64.44682,12.206122,0.10337844,0.13377577,2
464,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,9,2019,78.86868,60.478626,12.206122,0.10337844,0.13377577,2
465,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,10,2019,63.40115,46.442154,12.206122,0.10337844,0.13377577,2
466,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,11,2019,50.071445,33.57839,12.206122,0.10337844,0.13377577,2
467,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,12,2019,44.53673,29.925077,12.206122,0.10337844,0.13377577,2
468,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,1,2020,43.038433,28.764698,12.198345,0.10005855,0.10955854,2
469,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,2,2020,44.830307,28.132536,12.198345,0.10005855,0.10955854,2
470,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,3,2020,55.099632,37.56728,12.198345,0.10005855,0.10955854,2
471,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,4,2020,59.88827,40.586918,12.198345,0.10005855,0.10955854,2
472,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,5,2020,69.80334,50.48561,12.198345,0.10005855,0.10955854,2
473,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,6,2020,80.46792,60.878918,12.198345,0.10005855,0.10955854,2
474,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,7,2020,85.53074,66.678604,12.198345,0.10005855,0.10955854,2
475,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,8,2020,83.68024,65.03401,12.198345,0.10005855,0.10955854,2
476,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,9,2020,76.037384,57.46468,12.198345,0.10005855,0.10955854,2
477,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,10,2020,64.476654,47.113594,12.198345,0.10005855,0.10955854,2
478,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,11,2020,56.240623,39.49886,12.198345,0.10005855,0.10955854,2
479,39.33216094970703,-75.47586059570312,Delaware,South,South Atlantic,US,12,2020,44.279423,29.150827,12.198345,0.10005855,0.10955854,2
480,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2016,39.274536,24.255241,12.19835,0.08649079,0.09363523,2
481,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2016,45.903133,29.12705,12.19835,0.08649079,0.09363523,2
482,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2016,56.460552,38.427082,12.19835,0.08649079,0.09363523,2
483,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2016,62.170242,43.301945,12.19835,0.08649079,0.09363523,2
484,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2016,69.73598,51.51915,12.19835,0.08649079,0.09363523,2
485,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2016,81.57324,62.33277,12.19835,0.08649079,0.09363523,2
486,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2016,84.93402,66.87448,12.19835,0.08649079,0.09363523,2
487,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2016,83.35387,66.44628,12.19835,0.08649079,0.09363523,2
488,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2016,77.273186,60.41224,12.19835,0.08649079,0.09363523,2
489,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2016,67.37902,50.68877,12.19835,0.08649079,0.09363523,2
490,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2016,56.796062,40.87989,12.19835,0.08649079,0.09363523,2
491,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2016,41.26404,27.313189,12.19835,0.08649079,0.09363523,2
492,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2017,41.90498,28.098434,12.206029,0.09639927,0.12617797,2
493,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2017,49.888683,32.741917,12.206029,0.09639927,0.12617797,2
494,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2017,52.841038,34.781094,12.206029,0.09639927,0.12617797,2
495,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2017,64.13421,45.215446,12.206029,0.09639927,0.12617797,2
496,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2017,69.75774,51.04952,12.206029,0.09639927,0.12617797,2
497,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2017,79.35568,60.654152,12.206029,0.09639927,0.12617797,2
498,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2017,83.95581,65.75623,12.206029,0.09639927,0.12617797,2
499,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2017,80.32645,63.017067,12.206029,0.09639927,0.12617797,2
500,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2017,76.14651,58.461975,12.206029,0.09639927,0.12617797,2
501,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2017,66.55485,49.371624,12.206029,0.09639927,0.12617797,2
502,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2017,53.514507,37.586212,12.206029,0.09639927,0.12617797,2
503,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2017,42.017296,27.360903,12.206029,0.09639927,0.12617797,2
504,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2018,40.195778,23.562857,12.206028,0.115577355,0.13716163,2
505,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2018,46.72872,29.193977,12.206028,0.115577355,0.13716163,2
506,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2018,49.48081,32.33441,12.206028,0.115577355,0.13716163,2
507,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2018,58.484093,38.418507,12.206028,0.115577355,0.13716163,2
508,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2018,75.25075,55.555325,12.206028,0.115577355,0.13716163,2
509,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2018,80.67021,61.7048,12.206028,0.115577355,0.13716163,2
510,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2018,84.311775,65.721565,12.206028,0.115577355,0.13716163,2
511,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2018,82.67504,65.13591,12.206028,0.115577355,0.13716163,2
512,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2018,76.80097,60.421917,12.206028,0.115577355,0.13716163,2
513,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2018,62.845207,47.35394,12.206028,0.115577355,0.13716163,2
514,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2018,48.028564,33.698154,12.206028,0.115577355,0.13716163,2
515,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2018,43.19066,29.248796,12.206028,0.115577355,0.13716163,2
516,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2019,39.73206,24.050486,12.206122,0.10337844,0.13377577,2
517,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2019,41.84358,25.524523,12.206122,0.10337844,0.13377577,2
518,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2019,48.798893,30.879896,12.206122,0.10337844,0.13377577,2
519,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2019,62.269325,43.275093,12.206122,0.10337844,0.13377577,2
520,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2019,69.7147,51.565434,12.206122,0.10337844,0.13377577,2
521,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2019,78.176506,59.66433,12.206122,0.10337844,0.13377577,2
522,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2019,84.53965,65.99333,12.206122,0.10337844,0.13377577,2
523,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2019,82.84969,64.44682,12.206122,0.10337844,0.13377577,2
524,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2019,78.86868,60.478626,12.206122,0.10337844,0.13377577,2
525,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2019,63.40115,46.442154,12.206122,0.10337844,0.13377577,2
526,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2019,50.071445,33.57839,12.206122,0.10337844,0.13377577,2
527,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2019,44.53673,29.925077,12.206122,0.10337844,0.13377577,2
528,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,1,2020,43.038433,28.764698,12.198345,0.10005855,0.10955854,2
529,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,2,2020,44.830307,28.132536,12.198345,0.10005855,0.10955854,2
530,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,3,2020,55.099632,37.56728,12.198345,0.10005855,0.10955854,2
531,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,4,2020,59.88827,40.586918,12.198345,0.10005855,0.10955854,2
532,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,5,2020,69.80334,50.48561,12.198345,0.10005855,0.10955854,2
533,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,6,2020,80.46792,60.878918,12.198345,0.10005855,0.10955854,2
534,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,7,2020,85.53074,66.678604,12.198345,0.10005855,0.10955854,2
535,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,8,2020,83.68024,65.03401,12.198345,0.10005855,0.10955854,2
536,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,9,2020,76.037384,57.46468,12.198345,0.10005855,0.10955854,2
537,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,10,2020,64.476654,47.113594,12.198345,0.10005855,0.10955854,2
538,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,11,2020,56.240623,39.49886,12.198345,0.10005855,0.10955854,2
539,38.91036605834961,-77.072509765625,District of Columbia,South,South Atlantic,US,12,2020,44.279423,29.150827,12.198345,0.10005855,0.10955854,2
540,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2016,39.274536,24.255241,12.19835,0.08649079,0.09363523,2
541,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2016,45.903133,29.12705,12.19835,0.08649079,0.09363523,2
542,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2016,56.460552,38.427082,12.19835,0.08649079,0.09363523,2
543,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2016,62.170242,43.301945,12.19835,0.08649079,0.09363523,2
544,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2016,69.73598,51.51915,12.19835,0.08649079,0.09363523,2
545,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2016,81.57324,62.33277,12.19835,0.08649079,0.09363523,2
546,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2016,84.93402,66.87448,12.19835,0.08649079,0.09363523,2
547,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2016,83.35387,66.44628,12.19835,0.08649079,0.09363523,2
548,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2016,77.273186,60.41224,12.19835,0.08649079,0.09363523,2
549,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2016,67.37902,50.68877,12.19835,0.08649079,0.09363523,2
550,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2016,56.796062,40.87989,12.19835,0.08649079,0.09363523,2
551,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2016,41.26404,27.313189,12.19835,0.08649079,0.09363523,2
552,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2017,41.90498,28.098434,12.206029,0.09639927,0.12617797,2
553,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2017,49.888683,32.741917,12.206029,0.09639927,0.12617797,2
554,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2017,52.841038,34.781094,12.206029,0.09639927,0.12617797,2
555,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2017,64.13421,45.215446,12.206029,0.09639927,0.12617797,2
556,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2017,69.75774,51.04952,12.206029,0.09639927,0.12617797,2
557,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2017,79.35568,60.654152,12.206029,0.09639927,0.12617797,2
558,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2017,83.95581,65.75623,12.206029,0.09639927,0.12617797,2
559,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2017,80.32645,63.017067,12.206029,0.09639927,0.12617797,2
560,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2017,76.14651,58.461975,12.206029,0.09639927,0.12617797,2
561,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2017,66.55485,49.371624,12.206029,0.09639927,0.12617797,2
562,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2017,53.514507,37.586212,12.206029,0.09639927,0.12617797,2
563,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2017,42.017296,27.360903,12.206029,0.09639927,0.12617797,2
564,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2018,40.195778,23.562857,12.206028,0.115577355,0.13716163,2
565,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2018,46.72872,29.193977,12.206028,0.115577355,0.13716163,2
566,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2018,49.48081,32.33441,12.206028,0.115577355,0.13716163,2
567,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2018,58.484093,38.418507,12.206028,0.115577355,0.13716163,2
568,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2018,75.25075,55.555325,12.206028,0.115577355,0.13716163,2
569,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2018,80.67021,61.7048,12.206028,0.115577355,0.13716163,2
570,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2018,84.311775,65.721565,12.206028,0.115577355,0.13716163,2
571,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2018,82.67504,65.13591,12.206028,0.115577355,0.13716163,2
572,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2018,76.80097,60.421917,12.206028,0.115577355,0.13716163,2
573,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2018,62.845207,47.35394,12.206028,0.115577355,0.13716163,2
574,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2018,48.028564,33.698154,12.206028,0.115577355,0.13716163,2
575,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2018,43.19066,29.248796,12.206028,0.115577355,0.13716163,2
576,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2019,39.73206,24.050486,12.206122,0.10337844,0.13377577,2
577,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2019,41.84358,25.524523,12.206122,0.10337844,0.13377577,2
578,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2019,48.798893,30.879896,12.206122,0.10337844,0.13377577,2
579,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2019,62.269325,43.275093,12.206122,0.10337844,0.13377577,2
580,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2019,69.7147,51.565434,12.206122,0.10337844,0.13377577,2
581,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2019,78.176506,59.66433,12.206122,0.10337844,0.13377577,2
582,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2019,84.53965,65.99333,12.206122,0.10337844,0.13377577,2
583,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2019,82.84969,64.44682,12.206122,0.10337844,0.13377577,2
584,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2019,78.86868,60.478626,12.206122,0.10337844,0.13377577,2
585,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2019,63.40115,46.442154,12.206122,0.10337844,0.13377577,2
586,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2019,50.071445,33.57839,12.206122,0.10337844,0.13377577,2
587,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2019,44.53673,29.925077,12.206122,0.10337844,0.13377577,2
588,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,1,2020,43.038433,28.764698,12.198345,0.10005855,0.10955854,2
589,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,2,2020,44.830307,28.132536,12.198345,0.10005855,0.10955854,2
590,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,3,2020,55.099632,37.56728,12.198345,0.10005855,0.10955854,2
591,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,4,2020,59.88827,40.586918,12.198345,0.10005855,0.10955854,2
592,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,5,2020,69.80334,50.48561,12.198345,0.10005855,0.10955854,2
593,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,6,2020,80.46792,60.878918,12.198345,0.10005855,0.10955854,2
594,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,7,2020,85.53074,66.678604,12.198345,0.10005855,0.10955854,2
595,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,8,2020,83.68024,65.03401,12.198345,0.10005855,0.10955854,2
596,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,9,2020,76.037384,57.46468,12.198345,0.10005855,0.10955854,2
597,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,10,2020,64.476654,47.113594,12.198345,0.10005855,0.10955854,2
598,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,11,2020,56.240623,39.49886,12.198345,0.10005855,0.10955854,2
599,27.732864379882812,-81.70785522460938,Florida,South,South Atlantic,US,12,2020,44.279423,29.150827,12.198345,0.10005855,0.10955854,2
600,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,1,2016,39.274536,24.255241,12.19835,0.08649079,0.09363523,2
601,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,2,2016,45.903133,29.12705,12.19835,0.08649079,0.09363523,2
602,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,3,2016,56.460552,38.427082,12.19835,0.08649079,0.09363523,2
603,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,4,2016,62.170242,43.301945,12.19835,0.08649079,0.09363523,2
604,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,5,2016,69.73598,51.51915,12.19835,0.08649079,0.09363523,2
605,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,6,2016,81.57324,62.33277,12.19835,0.08649079,0.09363523,2
606,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,7,2016,84.93402,66.87448,12.19835,0.08649079,0.09363523,2
607,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,8,2016,83.35387,66.44628,12.19835,0.08649079,0.09363523,2
608,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,9,2016,77.273186,60.41224,12.19835,0.08649079,0.09363523,2
609,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,10,2016,67.37902,50.68877,12.19835,0.08649079,0.09363523,2
610,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,11,2016,56.796062,40.87989,12.19835,0.08649079,0.09363523,2
611,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,12,2016,41.26404,27.313189,12.19835,0.08649079,0.09363523,2
612,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,1,2017,41.90498,28.098434,12.206029,0.09639927,0.12617797,2
613,33.07556915283203,-83.69778442382812,Georgia,South,South Atlantic,US,2,2017,49.888683,32.741917,12.206029,0.09639927,0.12617797,2
